ts,site_id,line_id,event_type,trace_id,job_id,paper_grade,flute,speed_mpm,steam_c,glue_gap_um,moisture_pct,wrap_arm_pos,vibration_mm_s,edge_status,cloud_fallback,optimizer,objective_waste,objective_throughput,objective_stability,candidate_speed_mpm,candidate_steam_c,candidate_glue_gap_um,predicted_setup_waste_kg,predicted_dry_end_waste_pct,edge_version,ingest_ms,prefilter_ms,drift_ms,inference_ms,decision_ms,edge_cpu_pct,edge_mem_pct,ws_clients,tsdb_lag_ms,alerts_queue_depth,action_id,effect_eval_window_s,pre_dry_end_waste_pct,post_dry_end_waste_pct,action_effect_waste_saved_kg,effect_confidence,action_title,action_steps_json,action_confidence,action_valid_for_s,action_source,forecast_horizon_s,forecast_setup_waste_kg_mean,forecast_setup_waste_kg_p90,forecast_setup_waste_kg_p10,forecast_dry_end_waste_pct_mean,next_job_id,changeover_eta_min,next_paper_grade,next_flute,suggested_speed_mpm,suggested_steam_c,suggested_glue_gap_um,expected_setup_waste_kg_low,expected_setup_waste_kg_high,operator_response,operator_latency_ms,operator_notes,channel,drift_method,drift_score,drift_status,drift_threshold,Start shift time,End shift time
2025-07-07 02:36:00,PLANT-02,LINE-C,setup,tr-584422-479138,job-890207-127159,Medium 112gsm,B,238.0,179.0,756,6.33,68,1.77,ok,0,Edge Optimizer v3.1,0,0,0,236.96,181.85,807.27,73.7,2.36,edge-1.9.4,220,75,49,56,55,72.2,60.1,2,363,3,act-558203-462558,1800,2.77,2.36,6.1,0.71,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.74,900,edge,900,59.2,80.1,59.4,2.35,job-534933-107026,35,Testliner 200gsm,BC,238.83,178.27,779.56,59.4,80.1,acknowledged,807,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.37,normal,0.6,2025-07-06 22:00:00,2025-07-07 06:00:00
2025-07-07 02:48:00,PLANT-01,LINE-B,setup,tr-192810-150562,job-540247-136175,Medium 140gsm,C,218.0,189.0,962,6.73,52,1.19,ok,1,Edge Optimizer v3.1,0,0,0,220.95,185.88,1033.7,100.9,3.52,edge-1.9.4,208,81,89,81,88,47.6,60.5,5,163,1,act-106922-447949,1800,3.35,2.76,5.2,0.83,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.79,900,edge,900,121.7,120.2,100.5,3.85,job-244585-622505,25,Testliner 200gsm,BC,216.95,186.31,1040.9,100.5,120.2,acknowledged,538,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.12,normal,0.6,2025-07-06 22:00:00,2025-07-07 06:00:00
2025-07-07 03:00:00,PLANT-01,LINE-A,adjust,tr-511592-764353,job-221622-937284,Testliner 200gsm,C,178.0,191.0,949,6.74,56,2.32,ok,0,Edge Optimizer v3.1,1,0,0,169.2,194.6,932.39,113.7,3.15,edge-1.9.4,245,60,87,114,100,81.7,86.0,1,393,2,act-660046-536268,1800,3.52,2.87,5.6,0.8,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.95,900,edge,900,117.3,115.3,95.9,3.2,job-419489-832122,22,Testliner 200gsm,C,169.56,193.6,921.81,95.9,115.3,acknowledged,577,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.34,normal,0.6,2025-07-06 22:00:00,2025-07-07 06:00:00
2025-07-07 03:12:00,PLANT-03,LINE-A,adjust,tr-459339-590749,job-433277-619970,White Top 200gsm,C,208.0,195.0,928,6.58,59,2.03,ok,1,Edge Optimizer v3.1,0,1,1,209.32,196.88,1033.49,113.5,3.45,edge-1.9.4,174,123,81,62,105,39.0,51.7,2,390,3,act-590181-371918,1800,3.67,3.54,11.0,0.63,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.55,900,edge,900,105.4,118.5,110.9,3.21,job-927741-812805,35,White Top 200gsm,C,210.92,195.94,1054.34,110.9,118.5,acknowledged,435,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.64,drifting,0.6,2025-07-06 22:00:00,2025-07-07 06:00:00
2025-07-07 03:24:00,PLANT-02,LINE-B,adjust,tr-646708-811673,job-228942-626325,White Top 200gsm,BC,164.0,194.0,1116,6.89,37,1.23,ok,1,Edge Optimizer v3.1,1,0,1,169.63,196.67,1229.33,123.2,3.52,edge-1.9.4,142,61,39,72,72,75.4,65.0,6,390,0,act-895504-100822,1800,4.13,3.53,14.5,0.89,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.75,900,edge,900,97.2,105.1,117.3,3.36,job-374749-184747,55,Kraft 120gsm,B,162.11,196.23,1221.89,117.3,105.1,acknowledged,696,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.17,normal,0.6,2025-07-06 22:00:00,2025-07-07 06:00:00
2025-07-07 03:36:00,PLANT-03,LINE-A,setup,tr-744426-851140,job-685952-864368,Medium 140gsm,C,189.0,175.0,935,6.15,66,2.28,ok,1,Edge Optimizer v3.1,0,0,0,193.47,171.26,865.94,119.0,3.29,edge-1.9.4,192,76,123,109,83,56.5,61.6,1,150,4,act-655934-728395,1800,3.54,3.54,7.4,0.65,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.59,900,edge,900,100.9,116.1,104.0,3.46,job-197816-855082,46,White Top 200gsm,BC,192.6,172.02,875.75,104.0,116.1,acknowledged,480,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.49,normal,0.6,2025-07-06 22:00:00,2025-07-07 06:00:00
2025-07-07 03:48:00,PLANT-03,LINE-B,run,tr-976578-880932,job-858371-180073,Medium 140gsm,C,202.0,176.0,1057,6.55,59,0.4,ok,0,Edge Optimizer v3.1,0,0,1,174.76,170.24,1064.64,103.4,3.01,edge-1.9.4,172,130,87,93,124,47.2,64.0,4,311,2,act-900734-195106,1800,3.2,2.9,6.7,0.61,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.88,900,edge,900,108.7,108.0,94.9,2.97,job-502428-174935,35,Testliner 200gsm,BC,168.17,170.0,1049.67,94.9,108.0,acknowledged,694,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.0,normal,0.6,2025-07-06 22:00:00,2025-07-07 06:00:00
2025-07-07 04:00:00,PLANT-03,LINE-B,alert,tr-628399-989311,job-979076-575750,Kraft 120gsm,B,234.0,185.0,840,6.32,55,1.64,ok,1,Edge Optimizer v3.1,1,1,0,254.46,178.7,851.94,72.2,2.37,edge-1.9.4,210,88,58,39,100,77.3,53.2,2,303,3,act-151318-919092,1800,2.93,2.87,9.7,0.76,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.73,900,edge,900,48.2,77.7,47.1,2.48,job-225916-504694,46,White Top 200gsm,C,248.38,177.31,838.09,47.1,77.7,acknowledged,452,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.51,normal,0.6,2025-07-06 22:00:00,2025-07-07 06:00:00
2025-07-07 04:12:00,PLANT-03,LINE-B,alert,tr-107437-644952,job-993203-877776,White Top 170gsm,B,243.0,184.0,786,6.23,62,2.41,ok,0,Edge Optimizer v3.1,0,0,1,236.96,182.98,817.08,84.0,2.2,edge-1.9.4,151,128,78,68,85,59.4,60.0,2,168,2,act-300581-777992,1800,2.52,2.17,11.0,0.57,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.83,900,edge,900,85.7,93.4,87.8,2.3,job-279946-112083,38,Medium 112gsm,B,240.69,182.45,832.0,87.8,93.4,acknowledged,366,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.5,normal,0.6,2025-07-06 22:00:00,2025-07-07 06:00:00
2025-07-07 04:24:00,PLANT-02,LINE-B,setup,tr-680261-735296,job-212223-983160,Medium 140gsm,B,235.0,179.0,737,6.58,58,1.05,ok,1,Edge Optimizer v3.1,0,0,1,218.34,178.75,846.03,110.6,2.73,edge-1.9.4,243,89,71,108,87,73.4,57.2,1,391,3,act-346680-715063,1800,2.7,2.7,3.9,0.75,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.77,900,edge,900,125.1,121.3,83.2,2.85,job-716548-354101,33,White Top 200gsm,C,218.57,178.71,858.68,83.2,121.3,acknowledged,525,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.06,normal,0.6,2025-07-06 22:00:00,2025-07-07 06:00:00
2025-07-07 04:36:00,PLANT-03,LINE-B,adjust,tr-635576-218248,job-334291-761136,Kraft 180gsm,C,180.0,187.0,1019,7.26,56,1.01,ok,1,Edge Optimizer v3.1,0,0,0,198.66,183.98,1008.33,103.6,3.07,edge-1.9.4,229,45,69,67,136,68.0,36.2,5,50,3,act-920922-520201,1800,3.45,3.43,9.4,0.77,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.65,900,edge,900,110.9,127.4,107.6,2.95,job-688687-824027,36,Kraft 120gsm,E,202.34,181.09,1039.77,107.6,127.4,acknowledged,593,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.33,normal,0.6,2025-07-06 22:00:00,2025-07-07 06:00:00
2025-07-07 04:48:00,PLANT-02,LINE-C,run,tr-540833-620027,job-783925-955567,Kraft 120gsm,B,245.0,188.0,770,6.47,72,1.5,ok,0,Edge Optimizer v3.1,0,0,1,270.04,197.47,871.11,73.1,2.57,edge-1.9.4,205,116,60,95,88,51.3,56.3,3,331,0,act-393540-281566,1800,2.43,1.99,9.1,0.95,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.87,900,edge,900,63.2,67.4,46.0,2.93,job-428753-431844,19,White Top 200gsm,BC,275.9,196.12,868.19,46.0,67.4,acknowledged,265,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.68,drifting,0.6,2025-07-06 22:00:00,2025-07-07 06:00:00
2025-07-07 05:00:00,PLANT-02,LINE-B,setup,tr-107299-525704,job-387658-866184,Testliner 150gsm,B,213.0,185.0,777,6.69,47,1.32,ok,1,Edge Optimizer v3.1,0,0,1,188.01,191.71,730.58,77.3,2.64,edge-1.9.4,254,73,85,91,71,63.6,62.5,1,370,1,act-695819-960410,1800,3.03,2.82,11.0,0.76,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.8,900,edge,900,83.6,95.7,84.8,2.65,job-836843-830233,38,Medium 140gsm,B,191.37,189.69,763.58,84.8,95.7,acknowledged,530,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.34,normal,0.6,2025-07-06 22:00:00,2025-07-07 06:00:00
2025-07-07 05:12:00,PLANT-02,LINE-C,run,tr-960185-837472,job-502005-185138,White Top 200gsm,C,219.0,195.0,943,6.41,65,1.65,ok,0,Edge Optimizer v3.1,1,0,1,220.83,195.43,894.47,110.1,3.16,edge-1.9.4,241,88,153,59,49,79.4,41.3,5,130,2,act-657713-965375,1800,3.46,3.46,3.2,0.72,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.75,900,edge,900,103.6,129.9,119.4,3.0,job-569017-450463,15,Testliner 150gsm,B,218.14,194.34,860.42,119.4,129.9,acknowledged,899,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.42,normal,0.6,2025-07-06 22:00:00,2025-07-07 06:00:00
2025-07-07 05:24:00,PLANT-02,LINE-C,adjust,tr-948558-516796,job-573739-989853,White Top 200gsm,BC,167.0,195.0,985,6.14,57,1.36,ok,1,Edge Optimizer v3.1,0,1,0,178.7,197.46,946.5,112.8,3.99,edge-1.9.4,216,122,92,74,57,81.0,69.7,1,275,4,act-326458-891224,1800,4.02,3.74,5.7,0.76,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.74,900,edge,900,102.6,114.6,100.5,3.97,job-553680-851989,29,Kraft 120gsm,B,182.72,197.6,919.66,100.5,114.6,acknowledged,664,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.41,normal,0.6,2025-07-06 22:00:00,2025-07-07 06:00:00
2025-07-07 05:36:00,PLANT-01,LINE-C,run,tr-835205-988461,job-662000-782814,Medium 140gsm,C,198.0,176.0,974,6.53,59,1.33,ok,0,Edge Optimizer v3.1,1,0,0,181.94,179.65,995.56,105.6,2.86,edge-1.9.4,175,62,70,101,67,72.0,65.7,6,116,1,act-587822-303281,1800,3.61,3.35,8.8,0.72,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.82,900,edge,900,106.6,108.4,93.6,2.95,job-635519-539099,41,White Top 170gsm,C,185.38,180.55,1025.63,93.6,108.4,acknowledged,501,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.38,normal,0.6,2025-07-06 22:00:00,2025-07-07 06:00:00
2025-07-07 05:48:00,PLANT-03,LINE-B,run,tr-240392-127136,job-734654-592352,Testliner 150gsm,C,199.0,189.0,965,6.78,67,1.93,ok,1,Edge Optimizer v3.1,1,1,1,187.93,196.71,924.92,81.7,3.23,edge-1.9.4,239,104,91,91,96,47.2,62.4,2,399,3,act-304296-342420,1800,3.27,3.23,10.7,0.75,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.57,900,edge,900,86.4,102.1,64.1,3.48,job-581671-896990,56,White Top 200gsm,BC,186.51,197.16,969.86,64.1,102.1,acknowledged,336,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.22,normal,0.6,2025-07-06 22:00:00,2025-07-07 06:00:00
2025-07-07 06:00:00,PLANT-01,LINE-B,adjust,tr-156539-935084,job-649835-389042,White Top 170gsm,C,210.0,190.0,1002,6.55,42,1.5,ok,0,Edge Optimizer v3.1,1,0,1,227.49,194.25,867.66,82.0,3.19,edge-1.9.4,200,51,89,70,66,49.3,64.0,5,122,6,act-896434-201464,1800,4.3,4.18,8.6,0.63,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.64,900,edge,900,99.3,85.5,87.2,3.16,job-460611-857169,43,White Top 170gsm,B,224.25,191.22,820.32,87.2,85.5,acknowledged,342,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.51,normal,0.6,2025-07-07 06:00:00,2025-07-07 14:00:00
2025-07-07 06:12:00,PLANT-02,LINE-A,run,tr-332743-728875,job-358207-897971,White Top 200gsm,C,201.0,186.0,956,6.77,56,0.72,ok,1,Edge Optimizer v3.1,1,0,1,215.98,188.44,945.85,126.5,3.01,edge-1.9.4,196,104,85,89,84,70.8,70.1,6,551,6,act-288833-603961,1800,3.2,2.66,9.9,0.6,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.81,900,edge,900,121.9,120.9,106.6,2.93,job-551057-372512,35,White Top 170gsm,B,212.72,190.1,931.85,106.6,120.9,acknowledged,555,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.4,normal,0.6,2025-07-07 06:00:00,2025-07-07 14:00:00
2025-07-07 06:24:00,PLANT-03,LINE-B,adjust,tr-245225-673470,job-984129-654423,Testliner 150gsm,B,245.0,183.0,724,6.37,54,0.46,ok,0,Edge Optimizer v3.1,1,1,0,229.31,181.27,704.74,87.1,2.38,edge-1.9.4,184,64,78,77,121,75.4,71.6,1,393,5,act-811610-139547,1800,2.97,2.69,9.1,0.68,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.68,900,edge,900,95.7,91.4,81.2,2.59,job-677400-591039,34,Medium 112gsm,E,234.8,178.7,645.87,81.2,91.4,acknowledged,514,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.3,normal,0.6,2025-07-07 06:00:00,2025-07-07 14:00:00
2025-07-07 06:36:00,PLANT-01,LINE-C,alert,tr-246880-937085,job-899452-542759,Medium 112gsm,E,245.0,189.0,639,6.77,53,0.64,ok,0,Edge Optimizer v3.1,0,0,0,247.5,197.52,546.51,63.5,1.74,edge-1.9.4,149,87,73,59,56,79.6,76.6,5,148,7,act-347412-372621,1800,2.61,2.47,9.4,0.88,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.66,900,edge,900,64.6,64.5,52.4,1.62,job-201178-530927,46,Kraft 120gsm,B,243.04,197.39,519.82,52.4,64.5,acknowledged,587,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.4,normal,0.6,2025-07-07 06:00:00,2025-07-07 14:00:00
2025-07-07 06:48:00,PLANT-02,LINE-A,run,tr-141873-471113,job-620308-420592,Medium 140gsm,C,181.0,181.0,788,6.63,56,0.73,ok,0,Edge Optimizer v3.1,1,0,0,169.79,192.96,718.44,106.4,3.34,edge-1.9.4,185,78,78,94,67,66.3,68.5,6,176,5,act-465162-623927,1800,4.06,3.75,5.5,0.73,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.81,900,edge,900,114.3,122.3,115.4,3.3,job-156738-835192,54,White Top 170gsm,C,159.55,192.54,714.42,115.4,122.3,acknowledged,433,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.3,normal,0.6,2025-07-07 06:00:00,2025-07-07 14:00:00
2025-07-07 07:00:00,PLANT-03,LINE-B,adjust,tr-175280-524749,job-418153-396360,Kraft 120gsm,E,244.0,182.0,669,7.18,64,1.43,ok,1,Edge Optimizer v3.1,0,0,0,252.15,182.93,558.91,55.9,1.64,edge-1.9.4,158,101,86,68,97,48.6,54.7,2,311,4,act-657200-590431,1800,2.49,2.3,9.1,0.79,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.78,900,edge,900,67.7,56.6,54.3,1.53,job-996125-540713,18,Kraft 120gsm,E,246.54,184.25,543.0,54.3,56.6,acknowledged,519,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.19,normal,0.6,2025-07-07 06:00:00,2025-07-07 14:00:00
2025-07-07 07:12:00,PLANT-03,LINE-B,run,tr-525525-852549,job-875645-372129,Testliner 150gsm,C,209.0,189.0,1046,6.19,54,1.09,ok,0,Edge Optimizer v3.1,1,0,0,201.49,191.32,1164.35,84.4,3.31,edge-1.9.4,126,93,95,92,77,41.5,51.8,3,231,1,act-871892-298805,1800,3.55,3.02,5.8,0.63,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.66,900,edge,900,84.4,92.1,83.1,3.26,job-843274-205945,29,Testliner 150gsm,C,200.33,191.51,1181.59,83.1,92.1,acknowledged,285,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.36,normal,0.6,2025-07-07 06:00:00,2025-07-07 14:00:00
2025-07-07 07:24:00,PLANT-02,LINE-B,run,tr-293871-694517,job-849621-310917,Testliner 200gsm,C,218.0,189.0,886,6.18,62,0.72,ok,0,Edge Optimizer v3.1,0,1,0,217.38,193.29,892.63,97.2,3.17,edge-1.9.4,164,98,73,78,83,54.1,45.1,4,71,0,act-153881-519598,1800,3.34,2.77,5.1,0.51,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.62,900,edge,900,109.4,117.3,93.8,3.46,job-775808-735514,24,Testliner 200gsm,C,211.86,189.5,926.57,93.8,117.3,acknowledged,287,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.53,normal,0.6,2025-07-07 06:00:00,2025-07-07 14:00:00
2025-07-07 07:36:00,PLANT-02,LINE-A,setup,tr-151767-143018,job-639415-793370,Medium 112gsm,B,236.0,177.0,727,6.35,58,2.99,warning,1,Edge Optimizer v3.1,1,1,1,244.79,171.66,657.6,62.1,2.4,edge-1.9.4,220,52,108,68,73,64.3,50.9,3,310,5,act-162346-535902,1800,2.67,2.35,8.7,0.82,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.89,900,edge,900,47.8,63.0,34.3,2.31,job-936413-993608,44,Medium 112gsm,B,250.72,170.0,711.89,34.3,63.0,acknowledged,732,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.52,normal,0.6,2025-07-07 06:00:00,2025-07-07 14:00:00
2025-07-07 07:48:00,PLANT-01,LINE-C,setup,tr-962457-816638,job-692473-890928,White Top 200gsm,BC,155.0,196.0,1092,5.83,36,1.04,ok,1,Edge Optimizer v3.1,0,0,1,155.43,200.0,1071.82,114.8,3.96,edge-1.9.4,210,106,81,111,71,60.6,57.5,1,582,2,act-653859-225789,1800,4.42,4.12,8.6,0.54,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.69,900,edge,900,102.8,129.8,110.7,3.92,job-918433-951275,25,White Top 200gsm,C,155.7,200.0,1047.01,110.7,129.8,acknowledged,608,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.26,normal,0.6,2025-07-07 06:00:00,2025-07-07 14:00:00
2025-07-07 08:00:00,PLANT-01,LINE-B,alert,tr-812442-425841,job-217383-471346,Medium 112gsm,E,275.0,175.0,663,5.99,54,1.32,ok,0,Edge Optimizer v3.1,1,1,0,276.66,174.51,691.27,66.4,1.79,edge-1.9.4,168,127,100,82,111,53.9,62.6,5,332,5,act-777142-453475,1800,2.87,2.77,7.9,0.91,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.55,900,edge,900,56.3,70.3,47.2,1.7,job-839675-650153,35,Kraft 120gsm,E,266.06,176.05,702.8,47.2,70.3,acknowledged,172,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.2,normal,0.6,2025-07-07 06:00:00,2025-07-07 14:00:00
2025-07-07 08:12:00,PLANT-03,LINE-A,setup,tr-966983-290240,job-145473-856215,Testliner 200gsm,BC,185.0,189.0,1036,6.43,45,1.19,ok,1,Edge Optimizer v3.1,0,0,0,196.51,177.17,963.01,116.1,4.08,edge-1.9.4,278,82,47,84,76,60.8,54.6,1,296,8,act-391298-841343,1800,4.17,3.47,11.4,0.64,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.83,900,edge,900,113.2,114.6,111.0,4.39,job-586746-667213,41,Testliner 150gsm,B,203.98,176.43,957.25,111.0,114.6,acknowledged,403,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.17,normal,0.6,2025-07-07 06:00:00,2025-07-07 14:00:00
2025-07-07 08:24:00,PLANT-02,LINE-C,setup,tr-390201-265934,job-438574-810181,Medium 112gsm,E,244.0,179.0,530,6.54,61,1.8,ok,0,Edge Optimizer v3.1,0,1,1,245.55,184.8,528.75,58.8,1.9,edge-1.9.4,250,66,91,103,57,61.1,47.1,6,285,6,act-722637-451092,1800,2.61,2.32,11.9,0.56,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.74,900,edge,900,70.0,56.2,44.0,1.88,job-589701-887133,27,Kraft 180gsm,C,239.33,186.83,537.14,44.0,56.2,acknowledged,478,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.53,normal,0.6,2025-07-07 06:00:00,2025-07-07 14:00:00
2025-07-07 08:36:00,PLANT-03,LINE-B,alert,tr-668179-457277,job-469362-800299,Kraft 120gsm,B,213.0,175.0,807,7.01,73,1.12,ok,0,Edge Optimizer v3.1,1,1,1,213.36,170.0,808.31,61.7,2.57,edge-1.9.4,221,89,81,109,67,80.5,60.6,3,503,4,act-689676-238867,1800,2.57,2.22,6.6,0.57,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.63,900,edge,900,62.6,68.4,55.4,2.49,job-433048-206535,60,Kraft 120gsm,E,210.79,170.0,787.13,55.4,68.4,acknowledged,651,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.47,normal,0.6,2025-07-07 06:00:00,2025-07-07 14:00:00
2025-07-07 08:48:00,PLANT-03,LINE-C,setup,tr-647286-628400,job-730977-160263,Medium 140gsm,C,206.0,183.0,912,7.0,57,1.58,ok,0,Edge Optimizer v3.1,0,1,0,184.24,181.86,851.5,103.8,2.81,edge-1.9.4,156,78,82,47,101,74.0,66.8,3,291,5,act-186243-502289,1800,3.48,3.27,9.0,0.61,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.61,900,edge,900,103.0,128.0,105.1,2.91,job-646026-253053,36,White Top 170gsm,C,197.26,182.33,834.16,105.1,128.0,acknowledged,255,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.48,normal,0.6,2025-07-07 06:00:00,2025-07-07 14:00:00
2025-07-07 09:00:00,PLANT-01,LINE-A,run,tr-903442-482626,job-378399-506037,Medium 140gsm,C,200.0,175.0,982,6.6,40,0.81,ok,1,Edge Optimizer v3.1,1,1,1,189.18,176.92,1039.35,99.1,2.76,edge-1.9.4,267,73,65,62,115,52.2,44.6,4,555,3,act-822347-731034,1800,3.37,2.84,9.7,0.63,Reduce steam by 3°C and increase speed +6 m/min,"[{""step"":""Lower steam setpoint"",""delta_c"":-3},{""step"":""Raise speed"",""delta_mpm"":6}]",0.81,900,edge,900,99.6,113.0,107.2,2.92,job-822007-634174,29,White Top 200gsm,BC,187.43,175.15,1030.12,107.2,113.0,acknowledged,500,Adjusted steam -2°C; verified bond quality,edge-ui,ks_test,0.5,normal,0.6,2025-07-07 06:00:00,2025-07-07 14:00:00
